date,dy,code
20150630,1.47,A002030
20150630,1.1,A012200
20150630,0,A001250
20150630,0,A001880
20150630,0,A000540
20150630,1.02,A014280
20150630,3,A084010
20150630,2.62,A033240
20150630,2.16,A012160
20150630,0,A001360
20150630,0.52,A067830
20150630,3.4,A015360
20150630,0.25,A011280
20150630,0.93,A007810
20150630,0.36,A136490
20150630,1.13,A007700
20150630,1.79,A090350
20150630,0,A010820
20150630,1.45,A001940
20150630,0,A005390
20150630,0.74,A007540
20150630,1.43,A069640
20150630,0,A006490
20150630,1.83,A002880
20150630,0,A091090
20150630,3.06,A002360
20150630,2.23,A001790
20150630,1.95,A007660
20150630,0,A084680
20150630,0,A068400
20150630,0,A004540
20150630,0,A092200
20150630,0,A037270
20150630,0.84,A011090
20150630,0,A004960
20150630,3.43,A130660
20150630,0.4,A021820
20150630,0,A084870
20150630,0,A900050
20150630,0.55,A000490
20150630,1.36,A012610
20150630,7.5,A001270
20150630,0,A000040
20150630,1.51,A044450
20150630,0,A025560
20150630,0.65,A227840
20150630,3.78,A100250
20150630,0,A002840
20150630,1.27,A035150
20150630,0.23,A004830
20150630,2.49,A033530
20150630,0,A004200
20150630,1.56,A103590
20150630,0.87,A009440
20150630,1.05,A005750
20150630,0,A016880
20150630,0,A005980
20150630,4.67,A003460
20150630,0.6,A034300
20150630,0.18,A003230
20150630,1.16,A026890
20150630,0.49,A007980
20150630,0.51,A163560
20150630,1.68,A100840
20150630,4.18,A117580
20150630,0,A092440
20150630,2.1,A058860
20150630,0,A005870
20150630,1.2,A004310
20150630,0,A011930
20150630,0.99,A006220
20150630,3.5,A002150
20150630,1.57,A013570
20150630,3.7,A019440
20150630,4.3,A002460
20150630,2.26,A001390
20150630,1.8,A004910
20150630,0,A006380
20150630,2.14,A009160
20150630,0,A019300
20150630,0,A002310
20150630,1.27,A063160
20150630,1.7,A002170
20150630,0.67,A094280
20150630,0,A009310
20150630,2.68,A003650
20150630,2.36,A075180
20150630,2.35,A016710
20150630,2.31,A041650
20150630,0.78,A003160
20150630,1.29,A002300
20150630,0.43,A001820
20150630,0,A123690
20150630,0.94,A016090
20150630,0,A030210
20150630,0.37,A003280
20150630,0.31,A005110
20150630,0.58,A014130
20150630,0,A016610
20150630,3.11,A015890
20150630,0,A004870
20150630,0,A000890
20150630,0,A006370
20150630,1.05,A004890
20150630,1.21,A012690
20150630,0,A008350
20150630,0,A003480
20150630,0,A014790
20150630,0,A002210
20150630,1.39,A002820
20150630,1.02,A035510
20150630,1.61,A005190
20150630,0.81,A001530
20150630,1.02,A005800
20150630,2.46,A100220
20150630,1.93,A024090
20150630,2.27,A035000
20150630,0,A004560
20150630,0,A003830
20150630,0,A001380
20150630,4.19,A058430
20150630,1.25,A047400
20150630,3.43,A023000
20150630,0,A024890
20150630,0,A006090
20150630,0,A012030
20150630,0,A003350
20150630,0,A077970
20150630,3.81,A034590
20150630,0,A103130
20150630,0,A002700
20150630,0,A033180
20150630,0,A014990
20150630,0.94,A008600
20150630,0,A017900
20150630,0,A003960
20150630,3.25,A075580
20150630,0,A012170
20150630,2.06,A053690
20150630,0,A004770
20150630,0,A006340
20150630,0.89,A068290
20150630,0,A093240
20150630,0,A110570
20150630,4.7,A078000
20150630,0,A009270
20150630,0.62,A017180
20150630,0.59,A018470
20150630,3.05,A014530
20150630,0,A025750
20150630,2.79,A134380
20150630,2.68,A105840
20150630,0,A011150
20150630,8.37,A000650
20150630,0,A004720
20150630,0,A008040
20150630,0,A009200
20150630,3,A012280
20150630,0,A014710
20150630,3.73,A003080
20150630,0,A014160
20150630,4.72,A002100
20150630,3.16,A058850
20150630,0,A000300
20150630,0,A079660
20150630,1.71,A005430
20150630,2.06,A004080
20150630,2.73,A000850
20150630,0,A001020
20150630,0,A007110
20150630,0,A018500
20150630,0,A007120
20150630,0,A001260
20150630,0,A008970
20150630,3.05,A123700
20150630,1.19,A008250
20150630,0,A027740
20150630,0.57,A006980
20150630,0,A015260
20150630,1.52,A002600
20150630,0,A008700
20150630,0,A017040
20150630,5.27,A077500
20150630,0,A020760
20150630,1.1,A009070
20150630,0,A013580
20150630,0,A017550
20150630,0,A001470
20150630,2.22,A028100
20150630,0.87,A006880
20150630,3.37,A007590
20150630,3.02,A129260
20150630,2.89,A002920
20150630,1.11,A003610
20150630,0,A007190
20150630,1.34,A005360
20150630,0,A002720
20150630,0,A145210
20150630,0,A011690
20150630,2.6,A005010
20150630,0,A000220
20150630,2.93,A004450
20150630,3.49,A009770
20150630,0,A071970
20150630,1.75,A081000
20150630,0,A016590
20150630,0,A025620
20150630,5.45,A001750
20150630,0,A012800
20150630,2.55,A013870
20150630,2.88,A000500
20150630,1.21,A002900
20150630,4.9,A084670
20150630,2.8,A010960
20150630,0,A092220
20150630,2.95,A006570
20150630,0,A133820
20150630,0,A000590
20150630,0,A014910
20150630,3.88,A083420
20150630,0,A011330
20150630,0,A021050
20150630,0,A001340
20150630,0,A013000
20150630,0.46,A032560
20150630,0,A010100
20150630,2.67,A023800
20150630,0,A005960
20150630,0,A011810
20150630,2.87,A058730
20150630,0,A001210
20150630,1.88,A011700
20150630,0.96,A006660
20150630,1.89,A008260
20150630,1.26,A214330
20150630,2.07,A014440
20150630,3.21,A001570
20150630,0,A120030
20150630,3.04,A015230
20150630,0,A118000
20150630,2.51,A002200
20150630,0,A109070
20150630,0,A011420
20150630,0.66,A001080
20150630,0,A144620
20150630,3.44,A025530
20150630,0,A015590
20150630,0.89,A004100
20150630,1.99,A008870
20150630,4.07,A014580
20150630,0,A128820
20150630,1.76,A072130
20150630,0,A015020
20150630,1.22,A155660
20150630,2.62,A090080
20150630,1.62,A210540
20150630,2.33,A006890
20150630,0,A104120
20150630,0,A119650
20150630,0,A030790
20150630,0,A009460
20150630,3.02,A024070
20150630,0,A093230
20150630,1.61,A010040
20150630,2.19,A023810
20150630,1.25,A004270
20150630,0,A001290
20150630,3,A088790
20150630,0,A000950
20150630,1.3,A004090
20150630,0,A001620
20150630,0,A005320
20150630,0,A071950
20150630,0,A012600
20150630,0,A004740
20150630,0.77,A002760
20150630,0,A005420
20150630,0,A009320
20150630,6.62,A003780
20150630,1.25,A006740
20150630,1.59,A000910
20150630,1.84,A023350
20150630,1.98,A002070
20150630,2.58,A011500
20150630,1.97,A001560
20150630,0,A044380
20150630,0,A001070
20150630,0.76,A007610
20150630,0.66,A017370
20150630,0,A009190
20150630,0,A003580
20150630,0.99,A011300
20150630,0,A031820
20150630,0,A025820
20150630,0,A104110
20150630,1.1,A024900
20150630,0.49,A023450
20150630,2.85,A023150
20150630,2.75,A000520
20150630,0,A002410
20150630,0.39,A004140
20150630,1.32,A010660
20150630,0,A101140
20150630,1.27,A013700
20150630,0,A003720
20150630,1.05,A069730
20150630,2,A008420
20150630,2.63,A026940
20150630,0,A000760
20150630,0,A004410
20150630,0,A002710
20150630,0.58,A009180
20150630,2.84,A010770
20150630,0,A033250
20150630,0,A013360
20150630,0,A008110
20150630,1.46,A002140
20150630,0,A001550
20150630,0.93,A010420
20150630,0,A003680
20150630,0.48,A020120
20150630,3.79,A051630
20150630,0,A005070
20150630,0,A090370
20150630,1.18,A005820
20150630,0.64,A002690
20150630,0,A005620
20150630,0,A009810
20150630,0,A069460
20150630,0,A049800
20150630,3.27,A019180
20150630,0.96,A003010
20150630,0,A023960
20150630,0.75,A011390
20150630,0,A006200
20150630,0,A007460
20150630,0,A004920
20150630,0,A002220
20150630,0,A005030
20150630,0,A134790
20150630,0,A005450
20150630,0,A071090
20150630,0,A074610
20150630,1.66,A006110
20150630,0,A019490
20150630,0,A030720
20150630,4.2,A008500
20150630,0.58,A009470
20150630,1.78,A009140
20150630,0,A025890
20150630,0,A007630
20150630,0,A015540
20150630,0,A010600
20150630,0,A010580
20150630,2.45,A001420
20150630,0,A027970
20150630,0,A011230
20150630,0,A011720
20150630,0,A002870
20150630,0,A002420
20150630,1.09,A010640
20150630,1.67,A001770
20150630,0.26,A001140
20150630,0,A007280
20150930,1.67,A005930
20150930,6.2,A015760
20150930,2.68,A005380
20150930,1.42,A012330
20150930,0.33,A090430
20150930,0.17,A035420
20150930,0.36,A028260
20150930,1.64,A032830
20150930,1.63,A000660
20150930,2.09,A000270
20150930,3.03,A055550
20150930,4.64,A017670
20150930,4.8,A005490
20150930,3.25,A033780
20150930,1.37,A051910
20150930,0.52,A051900
20150930,1.41,A034730
20150930,3.69,A096770
20150930,0.26,A002790
20150930,1.67,A000810
20150930,2.96,A105560
20150930,0.2,A018260
20150930,1.84,A003550
20150930,3.02,A010950
20150930,1.03,A011170
20150930,2.55,A035250
20150930,1.81,A010130
20150930,0.39,A008930
20150930,0.74,A066570
20150930,2.04,A034220
20150930,0,A009540
20150930,1.77,A030200
20150930,3.33,A021240
20150930,0.88,A006400
20150930,2.75,A086790
20150930,0.86,A023530
20150930,1.55,A086280
20150930,5.67,A000030
20150930,0.51,A047810
20150930,0.27,A128940
20150930,0.85,A161390
20150930,3.64,A024110
20150930,1.5,A004020
20150930,0.54,A001040
20150930,0.37,A018880
20150930,0.51,A001800
20150930,2.44,A088350
20150930,0.7,A027410
20150930,2.2,A005830
20150930,1.29,A036570
20150930,0.66,A097950
20150930,0.79,A139480
20150930,0,A000120
20150930,2.96,A078930
20150930,2.4,A032640
20150930,4.86,A029780
20150930,0.43,A009240
20150930,2.16,A002380
20150930,2.98,A004800
20150930,1.58,A007070
20150930,1.2,A012750
20150930,0.79,A009150
20150930,0.55,A009830
20150930,1.75,A000720
20150930,0.46,A036460
20150930,0.73,A000100
20150930,1.29,A012630
20150930,1.9,A051600
20150930,0.55,A069960
20150930,0.42,A007310
20150930,0.49,A004990
20150930,2.08,A001450
20150930,1.27,A000880
20150930,1.78,A138930
20150930,0.45,A000210
20150930,2.4,A016360
20150930,3.06,A047050
20150930,1.62,A037620
20150930,0.45,A008770
20150930,3.48,A006800
20150930,3.96,A005940
20150930,0.98,A011210
20150930,0.84,A012450
20150930,2.02,A071050
20150930,0,A003520
20150930,0.28,A079160
20150930,0,A047040
20150930,0.91,A004370
20150930,4.13,A034020
20150930,0,A010140
20150930,0.41,A005300
20150930,0,A010060
20150930,0.91,A079550
20150930,0.96,A006280
20150930,1.71,A000240
20150930,2.9,A204320
20150930,0,A001440
20150930,0.21,A161890
20150930,5.14,A000150
20150930,0,A006360
20150930,0.36,A011070
20150930,0.54,A004170
20150930,0,A003490
20150930,0,A028670
20150930,0,A028050
20150930,1.54,A011780
20150930,0.41,A006120
20150930,3.1,A006260
20150930,1.37,A002550
20150930,0.24,A005440
20150930,1.45,A030000
20150930,0.48,A111770
20150930,3.53,A000060
20150930,0.16,A002620
20150930,0.28,A014820
20150930,0.89,A000670
20150930,0.8,A120110
20150930,0.92,A192400
20150930,0.31,A005610
20150930,0.72,A005250
20150930,4.27,A000080
20150930,0,A003410
20150930,1.29,A214320
20150930,3.43,A114090
20150930,1.19,A138040
20150930,0.47,A105630
20150930,1.3,A057050
20150930,5.76,A008560
20150930,1.13,A039490
20150930,2.47,A003690
20150930,2.79,A139130
20150930,1.25,A226320
20150930,0,A017800
20150930,7.7,A003450
20150930,2.17,A010120
20150930,0.38,A192820
20150930,1.82,A001740
20150930,0,A064350
20150930,1.12,A010780
20150930,0.59,A001120
20150930,0,A010620
20150930,0,A073240
20150930,1.74,A006650
20150930,0.65,A002350
20150930,0,A042670
20150930,0.98,A069620
20150930,0,A042660
20150930,0.94,A000070
20150930,1.23,A108670
20150930,2.75,A003000
20150930,0,A181710
20150930,0,A068870
20150930,0.73,A071840
20150930,0.5,A002270
20150930,0.68,A170900
20150930,0.64,A049770
20150930,5.32,A082640
20150930,0.62,A185750
20150930,0.58,A052690
20150930,0.69,A023590
20150930,0.41,A001060
20150930,1.3,A039130
20150930,0.26,A081660
20150930,1.17,A064960
20150930,1.45,A145990
20150930,0.16,A003240
20150930,2.22,A011790
20150930,0.38,A180640
20150930,1.23,A001680
20150930,0.74,A020000
20150930,0,A009420
20150930,0.19,A024720
20150930,0.76,A006040
20150930,0.59,A037560
20150930,0,A003620
20150930,0.61,A025540
20150930,0.59,A000640
20150930,0.79,A006840
20150930,0,A007570
20150930,3.62,A001430
20150930,0,A008000
20150930,1.4,A004000
20150930,0,A000990
20150930,1.29,A014680
20150930,0.91,A175330
20150930,0,A020560
20150930,3.27,A069260
20150930,0.55,A034310
20150930,0.65,A033920
20150930,6.28,A071320
20150930,0.74,A009970
20150930,1,A089590
20150930,1.81,A103140
20150930,1.62,A115390
20150930,0.51,A096760
20150930,0,A001230
20150930,2.7,A019680
20150930,2.74,A018670
20150930,3.61,A001520
20150930,0.88,A003090
20150930,1.19,A000230
20150930,1.86,A060980
20150930,2.02,A053210
20150930,0.9,A000370
20150930,1.3,A072710
20150930,1.07,A012510
20150930,0.48,A016450
20150930,0,A020150
20150930,0.92,A002240
20150930,0.65,A002020
20150930,1.82,A005180
20150930,0,A003470
20150930,1.85,A093050
20150930,1.42,A003300
20150930,0,A101530
20150930,1.05,A007340
20150930,1.09,A085620
20150930,0.32,A009450
20150930,0.37,A005740
20150930,0.55,A017810
20150930,0.19,A044820
20150930,0.62,A210980
20150930,0.29,A031440
20150930,4.24,A002960
20150930,1.28,A078520
20150930,0,A093370
20150930,0.35,A003850
20150930,0,A138250
20150930,0,A003060
20150930,0.59,A008490
20150930,0.72,A009290
20150930,0,A117930
20150930,0.86,A004490
20150930,1.32,A029460
20150930,0,A011200
20150930,4.22,A003540
20150930,1.51,A005850
20150930,0.14,A003920
20150930,0.79,A214420
20150930,0,A036580
20150930,2.14,A034120
20150930,0.76,A007210
20150930,0.48,A004430
20150930,0.89,A084690
20150930,1.98,A122900
20150930,2.41,A029530
20150930,1.34,A058650
20150930,0.34,A002390
20150930,0.59,A031430
20150930,0,A009410
20150930,0,A001720
20150930,2.17,A021960
20150930,0.23,A079430
20150930,0,A004710
20150930,0,A019170
20150930,0.33,A006060
20150930,0.59,A025860
20150930,0.65,A000050
20150930,0,A070960
20150930,2.58,A005500
20150930,0,A016380
20150930,0.64,A101060
20150930,2.61,A192530
20150930,2.44,A004690
20150930,0,A002630
20150930,2.41,A014830
20150930,0,A002250
20150930,4.23,A017940
20150930,0,A005880
20150930,1.54,A017390
20150930,0.79,A005090
20150930,0,A006390
20150930,0.44,A037710
20150930,0.64,A152330
20150930,0,A095720
20150930,0,A097230
20150930,0.97,A900140
20150930,0.71,A005720
20150930,3.26,A003030
20150930,0.79,A102460
20150930,0.59,A015860
20150930,0,A005690
20150930,0.86,A002320
20150930,1.08,A001630
20150930,0,A032350
20150930,0,A003560
20150930,1.85,A016800
20150930,1.94,A214390
20150930,0.71,A001780
20150930,1.15,A126560
20150930,6.22,A033660
20150930,4,A042700
20150930,0,A000400
20150930,1.13,A003220
20150930,2.22,A104700
20150930,0,A102280
20150930,1.58,A015350
20150930,2.43,A213500
20150930,2.62,A011760
20150930,0.85,A036530
20150930,2.53,A007690
20150930,1.14,A002810
20150930,1.2,A112610
20150930,1.04,A138490
20150930,0.99,A200880
20150930,1.26,A033270
20150930,1.6,A030610
20150930,3.94,A008060
20150930,0,A001510
20150930,0,A004150
20150930,0,A004440
20150930,1.62,A003200
20150930,2.89,A005810
20150930,0,A004700
20150930,0,A002990
20150930,1.02,A027390
20150930,4.63,A000480
20150930,1.04,A004360
20150930,1.28,A016580
20150930,1.47,A000140
20150930,1.18,A089470
20150930,0,A095570
20150930,0.18,A001460
20150930,1.46,A003570
20150930,0,A007160
20150930,1.09,A001130
20150930,4.24,A008730
20150930,0.66,A003120
20150930,3.13,A102260
20150930,0,A194370
20150930,0,A002780
20150930,2.59,A009680
20150930,2.58,A000430
20150930,0.98,A000020
20150930,0.82,A107590
20150930,4.5,A001500
20150930,1.51,A183190
20150930,0,A011160
20150930,0.68,A039570
20150930,3.86,A079980
20150930,0,A004060
20150930,1.4,A012320
20150930,3.13,A002000
20150930,2,A017960
20150930,0,A000970
20150930,3.01,A004130
20150930,0.97,A004250
20150930,0,A010050
20150930,1.44,A002450
20150930,0,A000680
20150930,2.91,A005950
20150930,3.94,A000390
20150930,1.63,A000320
20150930,0.94,A000180
20150930,1.22,A004970
20150930,4.01,A009580
20150930,0.47,A004840
20150930,0,A003530
20150930,3.48,A161000
20150930,0,A011000
20150930,0,A003070
20150930,3.54,A092230
20150930,0,A082740
20150930,0,A085310
20150930,0.96,A000700
20150930,3.63,A025000
20150930,1.25,A000860
20150930,1.18,A007860
20150930,0,A004980
20150930,1.29,A013520
20150930,3.48,A004380
20150930,0,A001200
20150930,1.58,A010690
20150930,1.57,A005680
20150930,1.47,A002030
20150930,1.1,A012200
20150930,0,A001250
20150930,0,A001880
20150930,0,A000540
20150930,1.02,A014280
20150930,3,A084010
20150930,2.62,A033240
20150930,2.16,A012160
20150930,0,A001360
20150930,0.52,A067830
20150930,3.4,A015360
20150930,0.25,A011280
20150930,0.93,A007810
20150930,0.36,A136490
20150930,1.13,A007700
20150930,1.79,A090350
20150930,0,A010820
20150930,1.45,A001940
20150930,0,A005390
20150930,0.74,A007540
20150930,1.43,A069640
20150930,0,A006490
20150930,1.83,A002880
20150930,0,A091090
20150930,3.06,A002360
20150930,2.23,A001790
20150930,1.95,A007660
20150930,0,A084680
20150930,0,A068400
20150930,0,A004540
20150930,0,A092200
20150930,0,A037270
20150930,0.84,A011090
20150930,0,A004960
20150930,3.43,A130660
20150930,0,A021820
20150930,0,A084870
20150930,0,A900050
20150930,0.55,A000490
20150930,1.36,A012610
20150930,7.5,A001270
20150930,0,A000040
20150930,1.51,A044450
20150930,0,A025560
20150930,0.65,A227840
20150930,3.78,A100250
20150930,0,A002840
20150930,1.27,A035150
20150930,0.23,A004830
20150930,2.49,A033530
20150930,0,A004200
20150930,1.56,A103590
20150930,0.87,A009440
20150930,1.05,A005750
20150930,0,A016880
20150930,0,A005980
20150930,4.67,A003460
20150930,0.6,A034300
20150930,0.18,A003230
20150930,1.16,A026890
20150930,0.49,A007980
20150930,0.51,A163560
20150930,1.68,A100840
20150930,4.18,A117580
20150930,0,A092440
20150930,2.1,A058860
20150930,0,A005870
20150930,1.2,A004310
20150930,0,A011930
20150930,0.99,A006220
20150930,3.5,A002150
20150930,1.57,A013570
20150930,3.7,A019440
20150930,4.3,A002460
20150930,2.26,A001390
20150930,1.8,A004910
20150930,0,A006380
20150930,2.14,A009160
20150930,0,A019300
20150930,0,A002310
20150930,1.27,A063160
20150930,1.7,A002170
20150930,0.67,A094280
20150930,0,A009310
20150930,2.68,A003650
20150930,2.36,A075180
20150930,2.35,A016710
20150930,2.31,A041650
20150930,0.78,A003160
20150930,1.29,A002300
20150930,0.43,A001820
20150930,0,A123690
20150930,0.94,A016090
20150930,0,A030210
20150930,0.37,A003280
20150930,0.31,A005110
20150930,0.58,A014130
20150930,0,A016610
20150930,3.11,A015890
20150930,0,A004870
20150930,0,A000890
20150930,0,A006370
20150930,1.05,A004890
20150930,1.21,A012690
20150930,0,A008350
20150930,0,A003480
20150930,0,A014790
20150930,0,A002210
20150930,1.39,A002820
20150930,1.02,A035510
20150930,1.61,A005190
20150930,0.81,A001530
20150930,1.02,A005800
20150930,2.46,A100220
20150930,1.93,A024090
20150930,2.27,A035000
20150930,0,A004560
20150930,0,A003830
20150930,0,A001380
20150930,4.19,A058430
20150930,1.25,A047400
20150930,3.43,A023000
20150930,0,A024890
20150930,0,A006090
20150930,0,A012030
20150930,0,A003350
20150930,0,A077970
20150930,3.81,A034590
20150930,0,A103130
20150930,0,A002700
20150930,0,A033180
20150930,0,A014990
20150930,0.94,A008600
20150930,0,A017900
20150930,0,A003960
20150930,3.25,A075580
20150930,0,A012170
20150930,2.06,A053690
20150930,0,A004770
20150930,0,A006340
20150930,0.89,A068290
20150930,0,A093240
20150930,0,A110570
20150930,4.7,A078000
20150930,0,A009270
20150930,0.62,A017180
20150930,0.59,A018470
20150930,3.05,A014530
20150930,0,A025750
20150930,2.79,A134380
20150930,2.68,A105840
20150930,0,A011150
20150930,8.37,A000650
20150930,0,A004720
20150930,0,A008040
20150930,0,A009200
20150930,3,A012280
20150930,0,A014710
20150930,3.73,A003080
20150930,0,A014160
20150930,4.72,A002100
20150930,3.16,A058850
20150930,0,A000300
20150930,0,A079660
20150930,1.71,A005430
20150930,2.06,A004080
20150930,2.73,A000850
20150930,0,A001020
20150930,0,A007110
20150930,0,A018500
20150930,0,A007120
20150930,0,A001260
20150930,0,A008970
20150930,3.05,A123700
20150930,1.19,A008250
20150930,0,A027740
20150930,0.57,A006980
20150930,0,A015260
20150930,1.52,A002600
20150930,0,A008700
20150930,0,A017040
